seed,scenario_family,decision_date,budget,latency_days,theta,high_risk_threshold,top_share,base_policy_value,base_stale_regret,base_relative_loss,base_target_overlap,base_missed_at_risk,base_window_miss_rate,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio
41,complaint-heavy,2025-04-02,11530000,7,0.15,0.8,0.15,99512785.537426,1697819.10308,0.016775,0.846923,0.141573,0.006357,99539914.206722,1670690.433784,0.015979,0.983493,0.033502
41,promotion-heavy,2025-04-02,2640000,1,0.05,0.8,0.15,63854418.40212,-923330.687499,-0.014672,0.898017,0.140078,0.0,60123640.843022,2807446.871599,-4.040565,0.955389,0.175984
41,promotion-heavy,2025-04-02,2640000,1,0.1,0.8,0.15,63854418.40212,-923330.687499,-0.014672,0.898017,0.140078,0.0,61087617.510023,1843470.204598,-2.996544,0.970707,0.086781
41,promotion-heavy,2025-04-02,2640000,1,0.15,0.8,0.15,63854418.40212,-923330.687499,-0.014672,0.898017,0.140078,0.0,62238148.811883,692938.902738,-1.750477,0.988989,0.047629
41,promotion-heavy,2025-04-02,7250000,1,0.05,0.8,0.15,125410194.342255,-781051.22688,-0.006267,0.832665,0.25,0.0,123164284.400271,1464858.715104,-2.875496,0.988246,0.175984
41,promotion-heavy,2025-04-02,7250000,1,0.1,0.8,0.15,125410194.342255,-781051.22688,-0.006267,0.832665,0.25,0.0,124244820.574141,384322.541234,-1.492058,0.996916,0.086781
41,promotion-heavy,2025-04-02,7250000,1,0.15,0.8,0.15,125410194.342255,-781051.22688,-0.006267,0.832665,0.25,0.0,124928679.45067,-299536.335295,-0.616496,1.002403,0.047629
41,promotion-heavy,2025-04-02,11530000,1,0.05,0.8,0.15,149593805.56436,-671160.977515,-0.004507,0.866738,0.152432,0.0,148649464.42392,273180.162925,-1.407026,0.998166,0.175984
41,promotion-heavy,2025-04-02,11530000,1,0.1,0.8,0.15,149593805.56436,-671160.977515,-0.004507,0.866738,0.152432,0.0,149034538.843724,-111894.256879,-0.833283,1.000751,0.086781
41,promotion-heavy,2025-04-02,11530000,1,0.15,0.8,0.15,149593805.56436,-671160.977515,-0.004507,0.866738,0.152432,0.0,149444273.963157,-521629.376312,-0.222795,1.003503,0.047629
41,promotion-heavy,2025-04-02,2640000,3,0.05,0.8,0.15,64126289.053244,-1195201.338623,-0.018992,0.895184,0.140078,0.002899,59825522.544342,3105565.170279,-3.598362,0.950651,0.174975
41,promotion-heavy,2025-04-02,2640000,3,0.1,0.8,0.15,64126289.053244,-1195201.338623,-0.018992,0.895184,0.140078,0.002899,60946864.015795,1984223.698826,-2.660159,0.96847,0.089001
41,promotion-heavy,2025-04-02,2640000,3,0.15,0.8,0.15,64126289.053244,-1195201.338623,-0.018992,0.895184,0.140078,0.002899,62276712.928937,654374.785684,-1.547502,0.989602,0.05106
41,promotion-heavy,2025-04-02,7250000,3,0.05,0.8,0.15,125324233.045391,-695089.930016,-0.005577,0.841683,0.228758,0.001024,122930894.320057,1698248.795318,-3.443207,0.986374,0.174975
41,promotion-heavy,2025-04-02,7250000,3,0.1,0.8,0.15,125324233.045391,-695089.930016,-0.005577,0.841683,0.228758,0.001024,124308181.84861,320961.266765,-1.461755,0.997425,0.089001
41,promotion-heavy,2025-04-02,7250000,3,0.15,0.8,0.15,125324233.045391,-695089.930016,-0.005577,0.841683,0.228758,0.001024,124846020.20806,-216877.092685,-0.687987,1.00174,0.05106
41,promotion-heavy,2025-04-02,11530000,3,0.05,0.8,0.15,148355028.874794,567615.712051,0.003811,0.860874,0.161081,0.000538,148533310.025429,389334.561416,0.314088,0.997386,0.174975
41,promotion-heavy,2025-04-02,11530000,3,0.1,0.8,0.15,148355028.874794,567615.712051,0.003811,0.860874,0.161081,0.000538,148306751.397913,615893.188932,-0.085053,0.995864,0.089001
41,promotion-heavy,2025-04-02,11530000,3,0.15,0.8,0.15,148355028.874794,567615.712051,0.003811,0.860874,0.161081,0.000538,148234105.488109,688539.098736,-0.213037,0.995377,0.05106
41,promotion-heavy,2025-04-02,2640000,7,0.05,0.8,0.15,63207873.238787,-276785.524166,-0.004398,0.906516,0.120623,0.052326,60478479.415878,2452608.298743,-9.861043,0.961027,0.165086
41,promotion-heavy,2025-04-02,2640000,7,0.1,0.8,0.15,63207873.238787,-276785.524166,-0.004398,0.906516,0.120623,0.052326,60745176.938036,2185910.776585,-8.89749,0.965265,0.088799
41,promotion-heavy,2025-04-02,2640000,7,0.15,0.8,0.15,63207873.238787,-276785.524166,-0.004398,0.906516,0.120623,0.052326,62177043.456735,754044.257886,-3.724291,0.988018,0.051463
41,promotion-heavy,2025-04-02,7250000,7,0.05,0.8,0.15,125083078.262102,-453935.146727,-0.003642,0.845691,0.227124,0.018349,122503959.403609,2125183.711766,-5.68169,0.982948,0.165086
41,promotion-heavy,2025-04-02,7250000,7,0.1,0.8,0.15,125083078.262102,-453935.146727,-0.003642,0.845691,0.227124,0.018349,124462896.212309,166246.903066,-1.366235,0.998666,0.088799
41,promotion-heavy,2025-04-02,7250000,7,0.15,0.8,0.15,125083078.262102,-453935.146727,-0.003642,0.845691,0.227124,0.018349,124959890.502604,-330747.387229,-0.271377,1.002654,0.051463
41,promotion-heavy,2025-04-02,11530000,7,0.05,0.8,0.15,146705134.748584,2217509.838261,0.01489,0.853412,0.142703,0.009331,147774204.186588,1148440.400257,0.482104,0.992288,0.165086
41,promotion-heavy,2025-04-02,11530000,7,0.1,0.8,0.15,146705134.748584,2217509.838261,0.01489,0.853412,0.142703,0.009331,147549182.77581,1373461.811035,0.380629,0.990777,0.088799
41,promotion-heavy,2025-04-02,11530000,7,0.15,0.8,0.15,146705134.748584,2217509.838261,0.01489,0.853412,0.142703,0.009331,147189549.600443,1733094.986402,0.21845,0.988362,0.051463
41,dormancy-heavy,2025-04-02,2640000,1,0.05,0.8,0.15,57290163.908499,-689168.48907,-0.012176,0.877143,0.170124,0.009009,54033754.485329,2567240.9341,-4.725128,0.954643,0.131786
41,dormancy-heavy,2025-04-02,2640000,1,0.1,0.8,0.15,57290163.908499,-689168.48907,-0.012176,0.877143,0.170124,0.009009,55377333.86572,1223661.553709,-2.775562,0.978381,0.05449
41,dormancy-heavy,2025-04-02,2640000,1,0.15,0.8,0.15,57290163.908499,-689168.48907,-0.012176,0.877143,0.170124,0.009009,56372783.448405,228211.971024,-1.331141,0.995968,0.031282
41,dormancy-heavy,2025-04-02,7250000,1,0.05,0.8,0.15,101569290.750599,-370096.72837,-0.003657,0.862676,0.2,0.002703,100409469.304398,789724.717831,-3.133833,0.992196,0.131786
41,dormancy-heavy,2025-04-02,7250000,1,0.1,0.8,0.15,101569290.750599,-370096.72837,-0.003657,0.862676,0.2,0.002703,101404990.882437,-205796.860208,-0.443938,1.002034,0.05449
41,dormancy-heavy,2025-04-02,7250000,1,0.15,0.8,0.15,101569290.750599,-370096.72837,-0.003657,0.862676,0.2,0.002703,101482430.941866,-283236.919637,-0.234695,1.002799,0.031282
41,dormancy-heavy,2025-04-02,11530000,1,0.05,0.8,0.15,114983851.155442,-19996.533143,-0.000174,0.944719,0.068889,0.001473,114790763.787683,173090.834616,-9.656042,0.998494,0.131786
41,dormancy-heavy,2025-04-02,11530000,1,0.1,0.8,0.15,114983851.155442,-19996.533143,-0.000174,0.944719,0.068889,0.001473,114870211.658772,93642.963527,-5.68296,0.999185,0.05449
41,dormancy-heavy,2025-04-02,11530000,1,0.15,0.8,0.15,114983851.155442,-19996.533143,-0.000174,0.944719,0.068889,0.001473,115015155.235506,-51300.613207,1.565475,1.000446,0.031282
41,dormancy-heavy,2025-04-02,2640000,3,0.05,0.8,0.15,56915196.759937,-314201.340508,-0.005551,0.874286,0.170124,0.023739,54361816.218208,2239179.201221,-8.126574,0.960439,0.130575
41,dormancy-heavy,2025-04-02,2640000,3,0.1,0.8,0.15,56915196.759937,-314201.340508,-0.005551,0.874286,0.170124,0.023739,54722284.730835,1878710.688594,-6.979321,0.966808,0.055499
41,dormancy-heavy,2025-04-02,2640000,3,0.15,0.8,0.15,56915196.759937,-314201.340508,-0.005551,0.874286,0.170124,0.023739,55628866.055743,972129.363686,-4.093969,0.982825,0.034309
41,dormancy-heavy,2025-04-02,7250000,3,0.05,0.8,0.15,101353153.170794,-153959.148565,-0.001521,0.852993,0.215493,0.007181,100622501.852097,576692.170132,-4.745748,0.994301,0.130575
41,dormancy-heavy,2025-04-02,7250000,3,0.1,0.8,0.15,101353153.170794,-153959.148565,-0.001521,0.852993,0.215493,0.007181,101305393.347656,-106199.325427,-0.310211,1.001049,0.055499
41,dormancy-heavy,2025-04-02,7250000,3,0.15,0.8,0.15,101353153.170794,-153959.148565,-0.001521,0.852993,0.215493,0.007181,101346941.741336,-147747.719107,-0.040345,1.00146,0.034309
41,dormancy-heavy,2025-04-02,11530000,3,0.05,0.8,0.15,114501922.961365,461931.660934,0.004018,0.918559,0.088889,0.003897,114373581.973882,590272.648417,-0.277835,0.994866,0.130575
41,dormancy-heavy,2025-04-02,11530000,3,0.1,0.8,0.15,114501922.961365,461931.660934,0.004018,0.918559,0.088889,0.003897,114353833.741628,610020.880671,-0.320587,0.994694,0.055499
41,dormancy-heavy,2025-04-02,11530000,3,0.15,0.8,0.15,114501922.961365,461931.660934,0.004018,0.918559,0.088889,0.003897,114363716.792971,600137.829328,-0.299192,0.99478,0.034309
41,dormancy-heavy,2025-04-02,2640000,7,0.05,0.8,0.15,57015616.064945,-414620.645516,-0.007325,0.874286,0.165975,0.073964,54163480.256355,2437515.163074,-6.878904,0.956935,0.131988
41,dormancy-heavy,2025-04-02,2640000,7,0.1,0.8,0.15,57015616.064945,-414620.645516,-0.007325,0.874286,0.165975,0.073964,55104645.104847,1496350.314582,-4.608962,0.973563,0.060949
41,dormancy-heavy,2025-04-02,2640000,7,0.15,0.8,0.15,57015616.064945,-414620.645516,-0.007325,0.874286,0.165975,0.073964,56286161.165359,314834.25407,-1.759331,0.994438,0.037336
41,dormancy-heavy,2025-04-02,7250000,7,0.05,0.8,0.15,101096280.378411,102913.643818,0.001017,0.836268,0.233803,0.022262,100095093.03956,1104100.982669,-9.728422,0.98909,0.131988
41,dormancy-heavy,2025-04-02,7250000,7,0.1,0.8,0.15,101096280.378411,102913.643818,0.001017,0.836268,0.233803,0.022262,100772102.768069,427091.25416,-3.149996,0.99578,0.060949
41,dormancy-heavy,2025-04-02,7250000,7,0.15,0.8,0.15,101096280.378411,102913.643818,0.001017,0.836268,0.233803,0.022262,100873421.778459,325772.24377,-2.165491,0.996781,0.037336
41,dormancy-heavy,2025-04-02,11530000,7,0.05,0.8,0.15,113657499.468935,1306355.153364,0.011363,0.88154,0.106667,0.01199,113610446.838238,1353407.784061,-0.036018,0.988228,0.131988
41,dormancy-heavy,2025-04-02,11530000,7,0.1,0.8,0.15,113657499.468935,1306355.153364,0.011363,0.88154,0.106667,0.01199,113547548.532911,1416306.089388,-0.084166,0.98768,0.060949
41,dormancy-heavy,2025-04-02,11530000,7,0.15,0.8,0.15,113657499.468935,1306355.153364,0.011363,0.88154,0.106667,0.01199,113608714.874645,1355139.747654,-0.037344,0.988212,0.037336
41,seasonal-shift,2025-04-02,2640000,1,0.05,0.8,0.15,59883031.882355,-1187338.844575,-0.020229,0.892857,0.148472,0.0,57651469.840602,1044223.197178,-1.879465,0.98221,0.150757
41,seasonal-shift,2025-04-02,2640000,1,0.1,0.8,0.15,59883031.882355,-1187338.844575,-0.020229,0.892857,0.148472,0.0,58126852.915229,568840.122551,-1.479088,0.990309,0.059132
41,seasonal-shift,2025-04-02,2640000,1,0.15,0.8,0.15,59883031.882355,-1187338.844575,-0.020229,0.892857,0.148472,0.0,59078876.590637,-383183.552857,-0.677275,1.006528,0.035721
41,seasonal-shift,2025-04-02,7250000,1,0.05,0.8,0.15,110822731.88533,-740601.675606,-0.006728,0.842007,0.242188,0.0,109888981.151338,193149.058386,-1.2608,0.998245,0.150757
41,seasonal-shift,2025-04-02,7250000,1,0.1,0.8,0.15,110822731.88533,-740601.675606,-0.006728,0.842007,0.242188,0.0,110315842.598548,-233712.388824,-0.684429,1.002123,0.059132
41,seasonal-shift,2025-04-02,7250000,1,0.15,0.8,0.15,110822731.88533,-740601.675606,-0.006728,0.842007,0.242188,0.0,110597388.018725,-515257.809001,-0.304271,1.004681,0.035721
41,seasonal-shift,2025-04-02,11530000,1,0.05,0.8,0.15,126271552.157797,-53692.81612,-0.000425,0.874165,0.129754,0.0,125782435.656198,435423.685479,-9.109533,0.99655,0.150757
41,seasonal-shift,2025-04-02,11530000,1,0.1,0.8,0.15,126271552.157797,-53692.81612,-0.000425,0.874165,0.129754,0.0,126262164.67496,-44305.333283,-0.174837,1.000351,0.059132
41,seasonal-shift,2025-04-02,11530000,1,0.15,0.8,0.15,126271552.157797,-53692.81612,-0.000425,0.874165,0.129754,0.0,126267278.637491,-49419.295814,-0.079592,1.000392,0.035721
41,seasonal-shift,2025-04-02,2640000,3,0.05,0.8,0.15,60466993.784385,-1771300.746605,-0.030178,0.895833,0.135371,0.0,57701458.811206,994234.226574,-1.561302,0.983061,0.145308
41,seasonal-shift,2025-04-02,2640000,3,0.1,0.8,0.15,60466993.784385,-1771300.746605,-0.030178,0.895833,0.135371,0.0,58391903.148319,303789.889461,-1.171507,0.994824,0.062159
41,seasonal-shift,2025-04-02,2640000,3,0.15,0.8,0.15,60466993.784385,-1771300.746605,-0.030178,0.895833,0.135371,0.0,59085432.321623,-389739.283843,-0.77997,1.00664,0.03774
41,seasonal-shift,2025-04-02,7250000,3,0.05,0.8,0.15,110389042.316442,-306912.106718,-0.002788,0.837361,0.24375,0.0,109453820.438373,628309.771351,-3.047198,0.994292,0.145308
41,seasonal-shift,2025-04-02,7250000,3,0.1,0.8,0.15,110389042.316442,-306912.106718,-0.002788,0.837361,0.24375,0.0,109942122.07076,140008.138964,-1.456183,0.998728,0.062159
41,seasonal-shift,2025-04-02,7250000,3,0.15,0.8,0.15,110389042.316442,-306912.106718,-0.002788,0.837361,0.24375,0.0,110257397.420731,-175267.211007,-0.428934,1.001592,0.03774
41,seasonal-shift,2025-04-02,11530000,3,0.05,0.8,0.15,125626263.942228,591595.399449,0.004687,0.863893,0.147651,0.0,125149883.933499,1067975.408178,-0.805246,0.991539,0.145308
41,seasonal-shift,2025-04-02,11530000,3,0.1,0.8,0.15,125626263.942228,591595.399449,0.004687,0.863893,0.147651,0.0,125559203.239606,658656.102071,-0.113356,0.994782,0.062159
41,seasonal-shift,2025-04-02,11530000,3,0.15,0.8,0.15,125626263.942228,591595.399449,0.004687,0.863893,0.147651,0.0,125611635.840325,606223.501352,-0.024727,0.995197,0.03774
41,seasonal-shift,2025-04-02,2640000,7,0.05,0.8,0.15,59851349.547975,-1155656.510195,-0.019689,0.895833,0.135371,0.033537,57666607.948415,1029085.089365,-1.890477,0.982467,0.135217
41,seasonal-shift,2025-04-02,2640000,7,0.1,0.8,0.15,59851349.547975,-1155656.510195,-0.019689,0.895833,0.135371,0.033537,58094749.712597,600943.325183,-1.520002,0.989762,0.062765
41,seasonal-shift,2025-04-02,2640000,7,0.15,0.8,0.15,59851349.547975,-1155656.510195,-0.019689,0.895833,0.135371,0.033537,58286189.788876,409503.248904,-1.354347,0.993023,0.03774
41,seasonal-shift,2025-04-02,7250000,7,0.05,0.8,0.15,110429884.479926,-347754.270202,-0.003159,0.843866,0.234375,0.010427,108966892.02706,1115238.182664,-4.206972,0.989869,0.135217
41,seasonal-shift,2025-04-02,7250000,7,0.1,0.8,0.15,110429884.479926,-347754.270202,-0.003159,0.843866,0.234375,0.010427,109982266.662661,99863.547063,-1.287167,0.999093,0.062765
41,seasonal-shift,2025-04-02,7250000,7,0.15,0.8,0.15,110429884.479926,-347754.270202,-0.003159,0.843866,0.234375,0.010427,110355280.406656,-273150.196932,-0.214531,1.002481,0.03774
41,seasonal-shift,2025-04-02,11530000,7,0.05,0.8,0.15,124296956.495132,1920902.846545,0.015219,0.849512,0.153244,0.005492,124089909.243732,2127950.097945,-0.107786,0.983141,0.135217
41,seasonal-shift,2025-04-02,11530000,7,0.1,0.8,0.15,124296956.495132,1920902.846545,0.015219,0.849512,0.153244,0.005492,124257154.646077,1960704.6956,-0.02072,0.984466,0.062765
41,seasonal-shift,2025-04-02,11530000,7,0.15,0.8,0.15,124296956.495132,1920902.846545,0.015219,0.849512,0.153244,0.005492,124256388.194589,1961471.147088,-0.021119,0.98446,0.03774
41,complaint-heavy,2025-04-09,2640000,1,0.05,0.8,0.15,59743533.10033,283530.013572,0.004723,0.872521,0.16,0.0,58680427.626826,1346635.487076,-3.749534,0.977566,0.139735
41,complaint-heavy,2025-04-09,2640000,1,0.1,0.8,0.15,59743533.10033,283530.013572,0.004723,0.872521,0.16,0.0,58681509.779904,1345553.333998,-3.745717,0.977584,0.056604
41,complaint-heavy,2025-04-09,2640000,1,0.15,0.8,0.15,59743533.10033,283530.013572,0.004723,0.872521,0.16,0.0,58973145.139025,1053917.974877,-2.71713,0.982443,0.031197
41,complaint-heavy,2025-04-09,7250000,1,0.05,0.8,0.15,100686748.090816,-1901787.316626,-0.019252,0.807018,0.28065,0.0,99530798.39172,-745837.61753,-0.607823,1.00755,0.139735
41,complaint-heavy,2025-04-09,7250000,1,0.1,0.8,0.15,100686748.090816,-1901787.316626,-0.019252,0.807018,0.28065,0.0,100071391.517615,-1286430.743425,-0.323568,1.013023,0.056604
41,complaint-heavy,2025-04-09,7250000,1,0.15,0.8,0.15,100686748.090816,-1901787.316626,-0.019252,0.807018,0.28065,0.0,100316004.05235,-1531043.27816,-0.194945,1.015499,0.031197
41,complaint-heavy,2025-04-09,11530000,1,0.05,0.8,0.15,112054855.51589,-827328.587794,-0.007438,0.85904,0.150433,0.0,111678470.606889,-450943.678793,-0.45494,1.004054,0.139735
41,complaint-heavy,2025-04-09,11530000,1,0.1,0.8,0.15,112054855.51589,-827328.587794,-0.007438,0.85904,0.150433,0.0,111860527.51134,-633000.583244,-0.234886,1.005691,0.056604
41,complaint-heavy,2025-04-09,11530000,1,0.15,0.8,0.15,112054855.51589,-827328.587794,-0.007438,0.85904,0.150433,0.0,111984057.990737,-756531.062641,-0.085574,1.006802,0.031197
41,complaint-heavy,2025-04-09,2640000,3,0.05,0.8,0.15,60008471.725174,18591.388728,0.00031,0.872521,0.16,0.0,58795681.02236,1231382.091542,-65.234003,0.979486,0.135812
41,complaint-heavy,2025-04-09,2640000,3,0.1,0.8,0.15,60008471.725174,18591.388728,0.00031,0.872521,0.16,0.0,58861637.963656,1165425.150246,-61.686288,0.980585,0.058098
41,complaint-heavy,2025-04-09,2640000,3,0.15,0.8,0.15,60008471.725174,18591.388728,0.00031,0.872521,0.16,0.0,59241716.102252,785347.01165,-41.242515,0.986917,0.02989
41,complaint-heavy,2025-04-09,7250000,3,0.05,0.8,0.15,100328693.308502,-1543732.534312,-0.015627,0.807018,0.282127,0.0,99337670.0673,-552709.29311,-0.641966,1.005595,0.135812
41,complaint-heavy,2025-04-09,7250000,3,0.1,0.8,0.15,100328693.308502,-1543732.534312,-0.015627,0.807018,0.282127,0.0,99769762.482279,-984801.708089,-0.362065,1.009969,0.058098
41,complaint-heavy,2025-04-09,7250000,3,0.15,0.8,0.15,100328693.308502,-1543732.534312,-0.015627,0.807018,0.282127,0.0,99986494.867785,-1201534.093595,-0.22167,1.012163,0.02989
41,complaint-heavy,2025-04-09,11530000,3,0.05,0.8,0.15,111309991.639396,-82464.7113,-0.000741,0.856997,0.15368,0.0,110954945.526546,272581.40155,-4.305431,0.997549,0.135812
41,complaint-heavy,2025-04-09,11530000,3,0.1,0.8,0.15,111309991.639396,-82464.7113,-0.000741,0.856997,0.15368,0.0,111180773.544888,46753.383208,-1.56695,0.99958,0.058098
41,complaint-heavy,2025-04-09,11530000,3,0.15,0.8,0.15,111309991.639396,-82464.7113,-0.000741,0.856997,0.15368,0.0,111289100.503206,-61573.57511,-0.253334,1.000554,0.02989
41,complaint-heavy,2025-04-09,2640000,7,0.05,0.8,0.15,59736934.031543,290129.082359,0.004833,0.875354,0.16,0.036364,58543095.91325,1483967.200652,-4.114852,0.975278,0.123295
41,complaint-heavy,2025-04-09,2640000,7,0.1,0.8,0.15,59736934.031543,290129.082359,0.004833,0.875354,0.16,0.036364,58838073.158826,1188989.955076,-3.098141,0.980192,0.051747
41,complaint-heavy,2025-04-09,2640000,7,0.15,0.8,0.15,59736934.031543,290129.082359,0.004833,0.875354,0.16,0.036364,59221890.381138,805172.732764,-1.775222,0.986587,0.029516
41,complaint-heavy,2025-04-09,7250000,7,0.05,0.8,0.15,100091478.947401,-1306518.173211,-0.013226,0.801477,0.28065,0.011461,99299296.641084,-514335.866894,-0.606331,1.005207,0.123295
41,complaint-heavy,2025-04-09,7250000,7,0.1,0.8,0.15,100091478.947401,-1306518.173211,-0.013226,0.801477,0.28065,0.011461,99993572.58394,-1208611.80975,-0.074937,1.012235,0.051747
41,complaint-heavy,2025-04-09,7250000,7,0.15,0.8,0.15,100091478.947401,-1306518.173211,-0.013226,0.801477,0.28065,0.011461,99968285.616073,-1183324.841883,-0.094291,1.011979,0.029516
41,complaint-heavy,2025-04-09,11530000,7,0.05,0.8,0.15,110556589.735649,670937.192447,0.006032,0.834014,0.159091,0.005961,110533453.503319,694073.424777,-0.034483,0.99376,0.123295
41,complaint-heavy,2025-04-09,11530000,7,0.1,0.8,0.15,110556589.735649,670937.192447,0.006032,0.834014,0.159091,0.005961,110484531.664017,742995.264079,-0.107399,0.99332,0.051747
41,complaint-heavy,2025-04-09,11530000,7,0.15,0.8,0.15,110556589.735649,670937.192447,0.006032,0.834014,0.159091,0.005961,110517737.871696,709789.0564,-0.057907,0.993619,0.029516
41,promotion-heavy,2025-04-09,2640000,1,0.05,0.8,0.15,70710914.218534,-1286861.80775,-0.018536,0.894309,0.137405,0.0,67580724.74432,1843327.666464,-2.432421,0.973448,0.177657
41,promotion-heavy,2025-04-09,2640000,1,0.1,0.8,0.15,70710914.218534,-1286861.80775,-0.018536,0.894309,0.137405,0.0,67802255.57798,1621796.832804,-2.260273,0.976639,0.09079
41,promotion-heavy,2025-04-09,2640000,1,0.15,0.8,0.15,70710914.218534,-1286861.80775,-0.018536,0.894309,0.137405,0.0,68937108.184907,486944.225877,-1.378397,0.992986,0.05212
41,promotion-heavy,2025-04-09,7250000,1,0.05,0.8,0.15,137699831.857879,-2264003.449134,-0.016716,0.832817,0.262522,0.0,133178117.345233,2257711.063512,-1.997221,0.98333,0.177657
41,promotion-heavy,2025-04-09,7250000,1,0.1,0.8,0.15,137699831.857879,-2264003.449134,-0.016716,0.832817,0.262522,0.0,134531411.257541,904417.151204,-1.399477,0.993322,0.09079
41,promotion-heavy,2025-04-09,7250000,1,0.15,0.8,0.15,137699831.857879,-2264003.449134,-0.016716,0.832817,0.262522,0.0,136285236.505346,-849408.096601,-0.62482,1.006272,0.05212
41,promotion-heavy,2025-04-09,11530000,1,0.05,0.8,0.15,164636579.15467,-2440141.733662,-0.015044,0.850411,0.190674,0.0,162712908.739219,-516471.318211,-0.788344,1.003184,0.177657
41,promotion-heavy,2025-04-09,11530000,1,0.1,0.8,0.15,164636579.15467,-2440141.733662,-0.015044,0.850411,0.190674,0.0,163656939.383891,-1460501.962883,-0.401468,1.009005,0.09079
41,promotion-heavy,2025-04-09,11530000,1,0.15,0.8,0.15,164636579.15467,-2440141.733662,-0.015044,0.850411,0.190674,0.0,164034286.66208,-1837849.241072,-0.246827,1.011331,0.05212
