seed,scenario_family,decision_date,budget,policy_kind,latency_days,policy_value,fresh_policy_value,stale_regret,relative_loss,target_overlap,missed_at_risk,window_miss_rate,selected_customers,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_relative_loss,partial_reopt_target_overlap,partial_reopt_missed_at_risk,partial_reopt_window_miss_rate,partial_reopt_selected_customers,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio,partial_reopt_target_overlap_recovery,partial_reopt_missed_at_risk_recovery,partial_reopt_window_miss_rate_recovery,random_refresh_policy_value,random_refresh_stale_regret,random_refresh_relative_loss,random_refresh_target_overlap,random_refresh_missed_at_risk,random_refresh_window_miss_rate,random_refresh_selected_customers,random_refresh_full_refresh_value_ratio,random_refresh_optimization_call_ratio,random_refresh_target_overlap_recovery,random_refresh_missed_at_risk_recovery,random_refresh_window_miss_rate_recovery,top_risk_refresh_policy_value,top_risk_refresh_stale_regret,top_risk_refresh_relative_loss,top_risk_refresh_target_overlap,top_risk_refresh_missed_at_risk,top_risk_refresh_window_miss_rate,top_risk_refresh_selected_customers,top_risk_refresh_full_refresh_value_ratio,top_risk_refresh_optimization_call_ratio,top_risk_refresh_target_overlap_recovery,top_risk_refresh_missed_at_risk_recovery,top_risk_refresh_window_miss_rate_recovery,top_value_refresh_policy_value,top_value_refresh_stale_regret,top_value_refresh_relative_loss,top_value_refresh_target_overlap,top_value_refresh_missed_at_risk,top_value_refresh_window_miss_rate,top_value_refresh_selected_customers,top_value_refresh_full_refresh_value_ratio,top_value_refresh_optimization_call_ratio,top_value_refresh_target_overlap_recovery,top_value_refresh_missed_at_risk_recovery,top_value_refresh_window_miss_rate_recovery
41,complaint-heavy,2025-05-07,11530000,weaker-but-fresh,0,125346454.133865,158150519.208744,32804065.074879,0.207423,0.783712,0.020652,0.0,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,complaint-heavy,2025-05-07,2640000,base-stale,7,68129856.982356,67945663.181698,-184193.800658,-0.002711,0.924731,0.08377,0.029304,273,67288900.575788,656762.60591,0.009666,0.949821,0.041885,0.017986,278.0,-4.565606,0.990334,0.049707,0.333338,0.5,0.386227,67853807.876517,91855.305181,0.001352,0.924731,0.08377,0.018315,273.0,0.998648,0.049707,0.0,0.0,0.375,68335435.639055,-389772.457357,-0.005737,0.942652,0.057592,0.018382,272.0,1.005737,0.049707,0.238093,0.312499,0.372714,68202409.868365,-256746.686667,-0.003779,0.939068,0.08377,0.029304,273.0,1.003779,0.049707,0.190477,0.0,0.0
41,complaint-heavy,2025-05-07,7250000,base-stale,7,133805405.357944,132015769.056769,-1789636.301175,-0.013556,0.865504,0.198347,0.010127,790,131676685.229485,339083.827284,0.002569,0.900374,0.123967,0.006321,791.0,-1.189471,0.997431,0.049707,0.259264,0.374999,0.375827,133639476.849966,-1623707.793197,-0.012299,0.874222,0.188017,0.010025,798.0,1.012299,0.049707,0.06482,0.05208,0.010072,133913610.431908,-1897841.375139,-0.014376,0.867995,0.196281,0.006329,790.0,1.014376,0.049707,0.018521,0.010416,0.375037,133576154.460106,-1560385.403337,-0.01182,0.879203,0.183884,0.009975,802.0,1.01182,0.049707,0.101854,0.072918,0.015009
41,complaint-heavy,2025-05-07,11530000,base-stale,7,157554099.526332,158150519.208744,596419.682412,0.003771,0.833778,0.227174,0.005222,1532,157193333.347833,957185.860911,0.006052,0.859146,0.176087,0.003236,1545.0,-0.604886,0.993948,0.049707,0.152615,0.22488,0.380314,157614202.30256,536316.906184,0.003391,0.843124,0.211957,0.005205,1537.0,0.996609,0.049707,0.056226,0.066984,0.003255,157475481.517533,675037.691211,0.004268,0.836449,0.223913,0.003264,1532.0,0.995732,0.049707,0.016069,0.014355,0.374952,157806098.392158,344420.816586,0.002178,0.834446,0.229348,0.005242,1526.0,0.997822,0.049707,0.004019,-0.00957,-0.00383
41,complaint-heavy,2025-05-07,2640000,full-refresh,0,67945663.181698,67945663.181698,0.0,0.0,1.0,0.0,0.0,279,67945663.181698,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,complaint-heavy,2025-05-07,7250000,full-refresh,0,132015769.056769,132015769.056769,0.0,0.0,1.0,0.0,0.0,803,132015769.056769,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,complaint-heavy,2025-05-07,11530000,full-refresh,0,158150519.208744,158150519.208744,0.0,0.0,1.0,0.0,0.0,1498,158150519.208744,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,promotion-heavy,2025-05-07,2640000,base-stale,0,75487642.740734,75487642.740734,0.0,0.0,1.0,0.0,0.0,331,75487642.740734,0.0,0.0,1.0,0.0,0.0,331.0,0.0,1.0,0.029619,0.0,0.0,0.0,75487642.740734,0.0,0.0,1.0,0.0,0.0,331.0,1.0,0.029619,0.0,0.0,0.0,75487642.740734,0.0,0.0,1.0,0.0,0.0,331.0,1.0,0.029619,0.0,0.0,0.0,75487642.740734,0.0,0.0,1.0,0.0,0.0,331.0,1.0,0.029619,0.0,0.0,0.0
41,promotion-heavy,2025-05-07,7250000,base-stale,0,167828697.307178,167828697.307178,0.0,0.0,1.0,0.0,0.0,827,167828697.307178,0.0,0.0,1.0,0.0,0.0,827.0,0.0,1.0,0.029619,0.0,0.0,0.0,167828697.307178,0.0,0.0,1.0,0.0,0.0,827.0,1.0,0.029619,0.0,0.0,0.0,167828697.307178,0.0,0.0,1.0,0.0,0.0,827.0,1.0,0.029619,0.0,0.0,0.0,167828697.307178,0.0,0.0,1.0,0.0,0.0,827.0,1.0,0.029619,0.0,0.0,0.0
41,promotion-heavy,2025-05-07,11530000,base-stale,0,219875068.426091,219875068.426091,0.0,0.0,1.0,0.0,0.0,1427,219875068.426091,0.0,0.0,1.0,0.0,0.0,1427.0,0.0,1.0,0.029619,0.0,0.0,0.0,219875068.426091,0.0,0.0,1.0,0.0,0.0,1427.0,1.0,0.029619,0.0,0.0,0.0,219875068.426091,0.0,0.0,1.0,0.0,0.0,1427.0,1.0,0.029619,0.0,0.0,0.0,219875068.426091,0.0,0.0,1.0,0.0,0.0,1427.0,1.0,0.029619,0.0,0.0,0.0
41,promotion-heavy,2025-05-07,2640000,base-stale,1,77296951.096336,75487642.740734,-1809308.355602,-0.023968,0.927492,0.084942,0.003135,319,76133732.233529,-646089.492795,-0.008559,0.966767,0.034749,0.00303,330.0,-0.642908,1.008559,0.083138,0.541664,0.590909,0.033493,77045172.573695,-1557529.832961,-0.020633,0.933535,0.081081,0.003145,318.0,1.020633,0.083138,0.083343,0.045455,-0.00319,76019495.864758,-531853.124024,-0.007046,0.975831,0.023166,0.003021,331.0,1.007046,0.083138,0.666671,0.727273,0.036364,77653413.357796,-2165770.617062,-0.02869,0.92145,0.100386,0.003205,312.0,1.02869,0.083138,-0.083329,-0.181818,-0.022329
41,promotion-heavy,2025-05-07,7250000,base-stale,1,170205732.338285,167828697.307178,-2377035.031107,-0.014163,0.871826,0.192157,0.00125,800,166505706.457144,1322990.850034,0.007883,0.94075,0.058824,0.001193,838.0,-1.556572,0.992117,0.083138,0.537738,0.693875,0.0456,170257402.737124,-2428705.429946,-0.014471,0.876663,0.184314,0.00125,800.0,1.014471,0.083138,0.037738,0.040816,0.0,171849401.007945,-4020703.700767,-0.023957,0.887545,0.168627,0.001266,790.0,1.023957,0.083138,0.122638,0.122452,-0.0128,171102255.302209,-3273557.995031,-0.019505,0.891173,0.176471,0.001222,818.0,1.019505,0.083138,0.150943,0.081631,0.0224
41,promotion-heavy,2025-05-07,11530000,base-stale,1,221458971.643687,219875068.426091,-1583903.217596,-0.007204,0.857744,0.209026,0.000719,1391,219058585.676689,816482.749402,0.003713,0.886475,0.147268,0.000713,1402.0,-1.515488,0.996287,0.083138,0.201967,0.295456,0.008345,221531062.777741,-1655994.35165,-0.007532,0.861948,0.206651,0.00073,1370.0,1.007532,0.083138,0.029552,0.011362,-0.015299,221933837.703628,-2058769.277537,-0.009363,0.868956,0.190024,0.000719,1390.0,1.009363,0.083138,0.078816,0.090907,0.0,221482041.696425,-1606973.270334,-0.007309,0.866854,0.200713,0.000712,1404.0,1.007309,0.083138,0.064039,0.03977,0.009736
41,promotion-heavy,2025-05-07,2640000,base-stale,3,77030671.598701,75487642.740734,-1543028.857967,-0.020441,0.915408,0.100386,0.009404,319,75839918.661481,-352275.920747,-0.004667,0.963746,0.03861,0.009063,331.0,-0.771698,1.004667,0.086657,0.571425,0.615385,0.036261,77094061.433281,-1606418.692547,-0.021281,0.918429,0.096525,0.009404,319.0,1.021281,0.086657,0.035713,0.038462,0.0,75681737.876835,-194095.136101,-0.002571,0.981873,0.015444,0.009063,331.0,1.002571,0.086657,0.785713,0.846154,0.036261,77070738.956649,-1583096.215915,-0.020972,0.92145,0.100386,0.009404,319.0,1.020972,0.086657,0.071425,0.0,0.0
41,promotion-heavy,2025-05-07,2640000,stronger-but-stale,3,81089566.364967,75487642.740734,-5601923.624233,-0.07421,0.821752,0.220077,0.033898,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-05-07,2640000,weaker-but-fresh,0,36682958.603014,75487642.740734,38804684.13772,0.514053,0.827795,0.03861,0.0,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-05-07,7250000,base-stale,3,169652731.228321,167828697.307178,-1824033.921143,-0.010868,0.869407,0.190196,0.003745,801,164739773.411905,3088923.895273,0.018405,0.92503,0.068627,0.003636,825.0,-2.693457,0.981595,0.086657,0.425926,0.639177,0.029105,168958431.211736,-1129733.904558,-0.006731,0.875453,0.180392,0.003745,801.0,1.006731,0.086657,0.046297,0.051547,0.0,171063128.204914,-3234430.897736,-0.019272,0.887545,0.164706,0.003812,787.0,1.019272,0.086657,0.13889,0.13402,-0.017891,170985629.600533,-3156932.293355,-0.01881,0.893591,0.172549,0.003663,819.0,1.01881,0.086657,0.185186,0.092783,0.021896
41,promotion-heavy,2025-05-07,7250000,stronger-but-stale,3,175230716.764118,167828697.307178,-7402019.45694,-0.044105,0.799274,0.319608,0.013351,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-05-07,7250000,weaker-but-fresh,0,94616839.175223,167828697.307178,73211858.131955,0.43623,0.706167,0.017647,0.0,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-05-07,11530000,base-stale,3,221276082.462191,219875068.426091,-1401014.0361,-0.006372,0.85494,0.207838,0.002157,1391,218553265.876731,1321802.54936,0.006012,0.898388,0.128266,0.002116,1418.0,-1.943461,0.993988,0.086657,0.299517,0.382856,0.019008,221369240.626543,-1494172.200452,-0.006796,0.870357,0.187648,0.002128,1410.0,1.006796,0.086657,0.10628,0.097143,0.013445,221930902.676735,-2055834.250644,-0.00935,0.869657,0.187648,0.002158,1390.0,1.00935,0.086657,0.101455,0.097143,-0.000464,221421285.860161,-1546217.43407,-0.007032,0.865452,0.2019,0.002135,1405.0,1.007032,0.086657,0.072467,0.02857,0.010199
41,promotion-heavy,2025-05-07,11530000,stronger-but-stale,3,224361641.476465,219875068.426091,-4486573.050374,-0.020405,0.797477,0.315914,0.007491,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-05-07,11530000,weaker-but-fresh,0,151847398.59375,219875068.426091,68027669.832341,0.309392,0.725298,0.033254,0.0,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-05-07,2640000,base-stale,7,77108135.278425,75487642.740734,-1620492.537691,-0.021467,0.906344,0.111969,0.078125,320,75783130.159888,-295487.419154,-0.003914,0.957704,0.042471,0.075301,332.0,-0.817656,1.003914,0.087683,0.54839,0.62069,0.036147,77127880.76162,-1640238.020886,-0.021729,0.915408,0.100386,0.078125,320.0,1.021729,0.087683,0.09678,0.103448,0.0,75970340.300712,-482697.559978,-0.006394,0.969789,0.027027,0.075529,331.0,1.006394,0.087683,0.677426,0.758621,0.033229,76864697.283072,-1377054.542338,-0.018242,0.915408,0.108108,0.078125,320.0,1.018242,0.087683,0.09678,0.034483,0.0
41,promotion-heavy,2025-05-07,7250000,base-stale,7,170262948.341721,167828697.307178,-2434251.034543,-0.014504,0.858525,0.205882,0.031133,803,164336172.756582,3492524.550596,0.02081,0.914148,0.084314,0.030675,815.0,-2.434743,0.97919,0.087683,0.393165,0.590474,0.014711,169838311.716879,-2009614.409701,-0.011974,0.876663,0.176471,0.030902,809.0,1.011974,0.087683,0.128206,0.142854,0.00742,171482897.56342,-3654200.256242,-0.021773,0.883918,0.168627,0.031566,792.0,1.021773,0.087683,0.179488,0.180953,-0.013908,170626283.923318,-2797586.61614,-0.016669,0.881499,0.190196,0.030713,814.0,1.016669,0.087683,0.162389,0.076189,0.013491
41,promotion-heavy,2025-05-07,11530000,base-stale,7,220766488.314007,219875068.426091,-891419.887916,-0.004054,0.846531,0.21734,0.017999,1389,218533956.820645,1341111.605446,0.006099,0.895585,0.129454,0.017569,1423.0,-2.504467,0.993901,0.087683,0.319635,0.404371,0.02389,220686804.699455,-811736.273364,-0.003692,0.853539,0.207838,0.018064,1384.0,1.003692,0.087683,0.045664,0.04372,-0.003611,221110476.483978,-1235408.057887,-0.005619,0.859846,0.195962,0.01809,1382.0,1.005619,0.087683,0.08676,0.098362,-0.005056,220709216.161429,-834147.735338,-0.003794,0.857043,0.211401,0.017908,1396.0,1.003794,0.087683,0.068496,0.027326,0.005056
41,promotion-heavy,2025-05-07,2640000,full-refresh,0,75487642.740734,75487642.740734,0.0,0.0,1.0,0.0,0.0,331,75487642.740734,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,promotion-heavy,2025-05-07,7250000,full-refresh,0,167828697.307178,167828697.307178,0.0,0.0,1.0,0.0,0.0,827,167828697.307178,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,promotion-heavy,2025-05-07,11530000,full-refresh,0,219875068.426091,219875068.426091,0.0,0.0,1.0,0.0,0.0,1427,219875068.426091,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,dormancy-heavy,2025-05-07,2640000,base-stale,0,71426824.133779,71426824.133779,0.0,0.0,1.0,0.0,0.0,278,71426824.133779,0.0,0.0,1.0,0.0,0.0,278.0,0.0,1.0,0.017595,0.0,0.0,0.0,71426824.133779,0.0,0.0,1.0,0.0,0.0,278.0,1.0,0.017595,0.0,0.0,0.0,71426824.133779,0.0,0.0,1.0,0.0,0.0,278.0,1.0,0.017595,0.0,0.0,0.0,71426824.133779,0.0,0.0,1.0,0.0,0.0,278.0,1.0,0.017595,0.0,0.0,0.0
41,dormancy-heavy,2025-05-07,7250000,base-stale,0,146950177.41677,146950177.41677,0.0,0.0,1.0,0.0,0.0,819,146950177.41677,0.0,0.0,1.0,0.0,0.0,819.0,0.0,1.0,0.017595,0.0,0.0,0.0,146950177.41677,0.0,0.0,1.0,0.0,0.0,819.0,1.0,0.017595,0.0,0.0,0.0,146950177.41677,0.0,0.0,1.0,0.0,0.0,819.0,1.0,0.017595,0.0,0.0,0.0,146950177.41677,0.0,0.0,1.0,0.0,0.0,819.0,1.0,0.017595,0.0,0.0,0.0
41,dormancy-heavy,2025-05-07,11530000,base-stale,0,179895474.81082,179895474.81082,0.0,0.0,1.0,0.0,0.0,1488,179895474.81082,0.0,0.0,1.0,0.0,0.0,1488.0,0.0,1.0,0.017595,0.0,0.0,0.0,179895474.81082,0.0,0.0,1.0,0.0,0.0,1488.0,1.0,0.017595,0.0,0.0,0.0,179895474.81082,0.0,0.0,1.0,0.0,0.0,1488.0,1.0,0.017595,0.0,0.0,0.0,179895474.81082,0.0,0.0,1.0,0.0,0.0,1488.0,1.0,0.017595,0.0,0.0,0.0
41,dormancy-heavy,2025-05-07,2640000,base-stale,1,73615679.548555,71426824.133779,-2188855.414776,-0.030645,0.917266,0.119171,0.007519,266,71812187.034692,-385362.900913,-0.005395,0.971223,0.041451,0.00722,277.0,-0.823943,1.005395,0.048827,0.652174,0.652172,0.039766,73623546.220913,-2196722.087134,-0.030755,0.917266,0.119171,0.007519,266.0,1.030755,0.048827,0.0,0.0,0.0,73850602.331704,-2423778.197925,-0.033934,0.928058,0.103627,0.007519,266.0,1.033934,0.048827,0.130442,0.130434,0.0,72906526.935506,-1479702.801727,-0.020716,0.92446,0.108808,0.007519,266.0,1.020716,0.048827,0.086953,0.086959,0.0
41,dormancy-heavy,2025-05-07,7250000,base-stale,1,149443702.069034,146950177.41677,-2493524.652264,-0.016969,0.893773,0.183761,0.002451,816,147397811.172547,-447633.755777,-0.003046,0.934066,0.098291,0.00241,830.0,-0.820482,1.003046,0.048827,0.37931,0.465115,0.016728,149520408.998549,-2570231.581779,-0.01749,0.894994,0.183761,0.002454,815.0,1.01749,0.048827,0.011494,0.0,-0.001224,149551075.223834,-2600897.807064,-0.017699,0.894994,0.181624,0.002454,815.0,1.017699,0.048827,0.011494,0.011629,-0.001224,149278347.346994,-2328169.930224,-0.015843,0.897436,0.17735,0.002439,820.0,1.015843,0.048827,0.034483,0.034888,0.004896
41,dormancy-heavy,2025-05-07,11530000,base-stale,1,181042997.245965,179895474.81082,-1147522.435145,-0.006379,0.875,0.200229,0.001355,1476,180504698.558577,-609223.747757,-0.003387,0.895161,0.163616,0.001344,1488.0,-0.469096,1.003387,0.048827,0.161288,0.182856,0.008118,180916201.753331,-1020726.942511,-0.005674,0.88172,0.188787,0.00135,1482.0,1.005674,0.048827,0.05376,0.057145,0.00369,181122540.846051,-1227066.035231,-0.006821,0.875,0.200229,0.001355,1476.0,1.006821,0.048827,0.0,0.0,0.0,180901134.518134,-1005659.707314,-0.00559,0.875,0.200229,0.001355,1476.0,1.00559,0.048827,0.0,0.0,0.0
41,dormancy-heavy,2025-05-07,2640000,base-stale,3,74023869.886705,71426824.133779,-2597045.752926,-0.03636,0.899281,0.139896,0.015038,266,71828232.712697,-401408.578918,-0.00562,0.960432,0.051813,0.01444,277.0,-0.845436,1.00562,0.052639,0.607145,0.629632,0.039766,73721979.441536,-2295155.307757,-0.032133,0.902878,0.134715,0.015094,265.0,1.032133,0.052639,0.035713,0.037035,-0.003724,73716455.516186,-2289631.382407,-0.032056,0.92446,0.103627,0.015038,266.0,1.032056,0.052639,0.249993,0.259257,0.0,72621845.349418,-1195021.215639,-0.016731,0.913669,0.124352,0.015094,265.0,1.016731,0.052639,0.142853,0.111111,-0.003724
41,dormancy-heavy,2025-05-07,2640000,stronger-but-stale,3,75441152.099942,71426824.133779,-4014327.966163,-0.056202,0.81295,0.264249,0.108871,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,dormancy-heavy,2025-05-07,2640000,weaker-but-fresh,0,36489519.422741,71426824.133779,34937304.711038,0.489134,0.766187,0.051813,0.0,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,dormancy-heavy,2025-05-07,7250000,base-stale,3,148559774.993213,146950177.41677,-1609597.576443,-0.010953,0.894994,0.181624,0.004914,814,146220389.334328,729788.082442,0.004966,0.929182,0.098291,0.00486,823.0,-1.453398,0.995034,0.052639,0.325581,0.458822,0.010989,148431659.999499,-1481482.582729,-0.010082,0.897436,0.173077,0.004902,816.0,1.010082,0.052639,0.023256,0.047059,0.002442,148766268.845614,-1816091.428844,-0.012359,0.896215,0.181624,0.004957,807.0,1.012359,0.052639,0.011628,0.0,-0.008751,148682124.082873,-1731946.666103,-0.011786,0.896215,0.179487,0.004914,814.0,1.011786,0.052639,0.011628,0.011766,0.0
41,dormancy-heavy,2025-05-07,7250000,stronger-but-stale,3,151078883.60161,146950177.41677,-4128706.18484,-0.028096,0.813187,0.324786,0.034884,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,dormancy-heavy,2025-05-07,7250000,weaker-but-fresh,0,85197705.244087,146950177.41677,61752472.172683,0.420227,0.676435,0.010684,0.0,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,dormancy-heavy,2025-05-07,11530000,base-stale,3,180680148.63478,179895474.81082,-784673.82396,-0.004362,0.870968,0.203661,0.002688,1488,180112394.306114,-216919.495294,-0.001206,0.893145,0.163616,0.002674,1496.0,-0.723555,1.001206,0.052639,0.171872,0.196626,0.005208,180667981.86747,-772507.05665,-0.004294,0.879032,0.189931,0.002679,1493.0,1.004294,0.052639,0.062496,0.067416,0.003348,180599240.606379,-703765.795559,-0.003912,0.872312,0.201373,0.002688,1488.0,1.003912,0.052639,0.010416,0.011234,0.0,180499791.494309,-604316.683489,-0.003359,0.87164,0.202517,0.002688,1488.0,1.003359,0.052639,0.005208,0.005617,0.0
41,dormancy-heavy,2025-05-07,11530000,stronger-but-stale,3,181811069.016443,179895474.81082,-1915594.205623,-0.010648,0.837366,0.265446,0.018219,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,dormancy-heavy,2025-05-07,11530000,weaker-but-fresh,0,132869695.770849,179895474.81082,47025779.039971,0.261406,0.745968,0.02746,0.0,2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,dormancy-heavy,2025-05-07,2640000,base-stale,7,73064214.746843,71426824.133779,-1637390.613064,-0.022924,0.888489,0.145078,0.078947,266,71679056.010037,-252231.876258,-0.003531,0.942446,0.067358,0.071942,278.0,-0.845955,1.003531,0.057331,0.483872,0.535712,0.08873,73043507.234295,-1616683.100516,-0.022634,0.888489,0.145078,0.078947,266.0,1.022634,0.057331,0.0,0.0,0.0,73621888.628084,-2195064.494305,-0.030732,0.920863,0.103627,0.075188,266.0,1.030732,0.057331,0.290321,0.285715,0.047614,72514174.417213,-1087350.283434,-0.015223,0.910072,0.129534,0.078652,267.0,1.015223,0.057331,0.19355,0.107142,0.003737
41,dormancy-heavy,2025-05-07,7250000,base-stale,7,149175045.775237,146950177.41677,-2224868.358467,-0.01514,0.891331,0.181624,0.025641,819,146579454.634768,370722.782002,0.002523,0.93895,0.083333,0.024038,832.0,-1.166627,0.997477,0.057331,0.438202,0.541178,0.062517,149188694.850489,-2238517.433719,-0.015233,0.894994,0.17735,0.025767,815.0,1.015233,0.057331,0.033708,0.023532,-0.004914,149298307.956202,-2348130.539432,-0.015979,0.892552,0.181624,0.024631,812.0,1.015979,0.057331,0.011236,0.0,0.03939,148604164.646336,-1653987.229566,-0.011255,0.894994,0.181624,0.025862,812.0,1.011255,0.057331,0.033708,0.0,-0.008619
41,dormancy-heavy,2025-05-07,11530000,base-stale,7,180413866.29724,179895474.81082,-518391.48642,-0.002882,0.858871,0.223112,0.014009,1499,179883737.495942,11737.314878,6.5e-05,0.891129,0.165904,0.013324,1501.0,-1.022642,0.999935,0.057331,0.228571,0.256409,0.048897,180368987.76382,-473512.953,-0.002632,0.867608,0.209382,0.014019,1498.0,1.002632,0.057331,0.061908,0.061539,-0.000714,180423797.909522,-528323.098702,-0.002937,0.860215,0.220824,0.013333,1500.0,1.002937,0.057331,0.009523,0.010255,0.048255,180232532.082193,-337057.271373,-0.001874,0.860215,0.221968,0.014009,1499.0,1.001874,0.057331,0.009523,0.005127,0.0
41,dormancy-heavy,2025-05-07,2640000,full-refresh,0,71426824.133779,71426824.133779,0.0,0.0,1.0,0.0,0.0,278,71426824.133779,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,dormancy-heavy,2025-05-07,7250000,full-refresh,0,146950177.41677,146950177.41677,0.0,0.0,1.0,0.0,0.0,819,146950177.41677,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,dormancy-heavy,2025-05-07,11530000,full-refresh,0,179895474.81082,179895474.81082,0.0,0.0,1.0,0.0,0.0,1488,179895474.81082,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
41,seasonal-shift,2025-05-07,2640000,base-stale,0,73259676.82407,73259676.82407,0.0,0.0,1.0,0.0,0.0,279,73259676.82407,0.0,0.0,1.0,0.0,0.0,279.0,0.0,1.0,0.017449,0.0,0.0,0.0,73259676.82407,0.0,0.0,1.0,0.0,0.0,279.0,1.0,0.017449,0.0,0.0,0.0,73259676.82407,0.0,0.0,1.0,0.0,0.0,279.0,1.0,0.017449,0.0,0.0,0.0,73259676.82407,0.0,0.0,1.0,0.0,0.0,279.0,1.0,0.017449,0.0,0.0,0.0
41,seasonal-shift,2025-05-07,7250000,base-stale,0,155901155.76933,155901155.76933,0.0,0.0,1.0,0.0,0.0,816,155901155.76933,0.0,0.0,1.0,0.0,0.0,816.0,0.0,1.0,0.017449,0.0,0.0,0.0,155901155.76933,0.0,0.0,1.0,0.0,0.0,816.0,1.0,0.017449,0.0,0.0,0.0,155901155.76933,0.0,0.0,1.0,0.0,0.0,816.0,1.0,0.017449,0.0,0.0,0.0,155901155.76933,0.0,0.0,1.0,0.0,0.0,816.0,1.0,0.017449,0.0,0.0,0.0
